no_import,default_code,supplier_product_code,COD.ART.PROD.,name,GIAC.,GIAC.MIN.,IMP.,ORD.,PREAS.,U.M.,PRZ.LISTINO,SC. L.1,SC. L.2,SC. L.3,supplier_cost,ALTRI FORN.,RIC. 1,price,IVA,supplier_name,GRUPPO MERCEOLOGICO,MARCA,COD.SC.PROD.,SIGLA PROD.,COD.PROD.,PRODUTTORE,POS.MAG.,MOV.,COD.REP.,REPARTO,COD.SET.,SETTORE,COD.FAM.,FAMIGLIA,LINEA,COD.BARRE,COD.RAGGRUP.,E.C.,DATA INS
,335,FL02P3UACBD125,,FLANGIA COLLARE DN 125 PN16,0,0,0,0,0,N.,"15,3825",0,0,0,"15,3825",,30,"19,99725",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,05/05/2011
,5045,00068935,,"FLANGIA EUROST. PN16 63 20,45",0,0,0,0,0,N.,"9,55",0,0,0,"9,55",,30,"12,415",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,07/06/2013
,2963,8125111,,FLANGIA FIL. DN65,0,0,0,0,0,N.,"8,68",0,0,0,"8,68",,30,"11,284",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,29/02/2012
,2071,785425,,"FLANGIA FIL. PN16 1""1/2",0,0,0,0,0,N.,"6,28",0,0,0,"6,28",,30,"8,164",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,22/09/2011
,917,785424,,"FLANGIA FIL. PN16 1""1/4",0,0,0,0,0,N.,"5,24",0,0,0,"5,24",,30,"6,812",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,3092,785427,,FLANGIA FIL. PN16 2 1/2,0,0,0,0,0,N.,"9,04",0,0,0,"9,04",,30,"11,752",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,08/03/2012
,916,785426,,"FLANGIA FIL. PN16 2""",0,0,0,0,0,N.,"6,56",0,0,0,"6,56",,30,"8,528",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,5302,785428,,"FLANGIA FIL. PN16 3""",0,0,0,0,0,N.,"10,512",0,0,0,"10,512",,30,"13,6656",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,26/08/2013
,2557,0028283,,FLANGIA FIL. PN16 DN80,0,0,0,0,0,N.,"18,67",0,0,0,"18,67",,30,"24,271",22,CICAI MARCHE SOC.COOP,,,0,,0,,,S,,,,,,,,,,,12/12/2011
,5660,,,FLANGIA FILETTATA DN 15,0,0,0,0,0,N.,"2,74",0,0,0,"2,74",,30,"3,562",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,13/11/2013
,5749,221663,,FLANGIA INOX 304 PN16 DN40,0,0,0,0,0,N.,"12,6",0,0,0,"12,6",,30,"16,38",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,17/12/2013
,4996,9900.0.125,,FLANGIA LIBERA D.125,0,0,0,0,0,N.,"14,13",0,0,0,"14,13",,30,"18,369",22,PICENUM PLAST SPA,,,0,,0,,,S,,,,,,,,,,,10/05/2013
,2885,9900.0.50,,FLANGIA LIBERA D.50,0,0,0,0,0,N.,"15,9",0,0,0,"15,9",,30,"20,67",22,PICENUM PLAST SPA,,,0,,0,,,S,,,,,,,,,,,22/02/2012
,5465,9900.0.63,,FLANGIA LIBERA D.63,0,0,0,0,0,N.,"8,55",0,0,0,"8,55",,30,"11,115",22,PICENUM PLAST SPA,,,0,,0,,,S,,,,,,,,,,,04/10/2013
,5462,9900.0.75,,FLANGIA LIBERA D.75,0,0,0,0,0,N.,"10,93",0,0,0,"10,93",,30,"14,209",22,PICENUM PLAST SPA,,,0,,0,,,S,,,,,,,,,,,04/10/2013
,5069,9900.0.90,,FLANGIA LIBERA D90,0,0,0,0,0,N.,"12,37",0,0,0,"12,37",,30,"16,081",22,PICENUM PLAST SPA,,,0,,0,,,S,,,,,,,,,,,12/06/2013
,2059,9900.0.160,,FLANGIA LIBERA DIAM. 160,0,0,0,0,0,N.,"20,11",0,0,0,"20,11",,30,"26,143",22,PICENUM PLAST SPA,,,0,,0,,,S,,,,,,,,,,,21/09/2011
,106,0368839000,,FLANGIA PER SONDA EGT347F101,0,0,0,0,0,N.,0,0,0,0,0,,30,0,22,BORGHESI SNC DI ENRICO FIRETTO,,,0,,0,,,S,,,,,,,,,,,22/04/2011
,4669,1089927,,FLANGIA PIANA  EN1092-1 PN16 DN150,0,0,0,0,0,N.,"14,84",0,0,0,"14,84",,30,"19,292",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,14/02/2013
,1295,FL01P3UACBD100,,FLANGIA PIANA DN100 PN16,0,0,0,0,0,N.,"7,99",0,0,0,"7,99",,30,"10,387",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,20/07/2011
,4760,2656176,,FLANGIA PIANA DN32 PN16/40,0,0,0,0,0,N.,"4,16",0,0,0,"4,16",,30,"5,408",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/04/2013
,5283,FL01P3UACBD40,,FLANGIA PIANA DN40 PN16,0,0,0,0,0,N.,"3,5585",0,0,0,"3,5585",,30,"4,62605",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,23/08/2013
,124,FL01P3UACBD80,,FLANGIA PIANA DN80 PN16,0,0,0,0,0,N.,"6,18",0,0,0,"6,18",,30,"8,034",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,26/04/2011
,365,FL01P3UACBD80,,FLANGIA PIANA DN80 PN16,0,0,0,0,0,N.,"4,635",0,0,0,"4,635",,30,"6,0255",22,SILWA SRL,,,0,,0,,,S,,,,,,,,,,,05/05/2011
,5750,221662,,FLANGIA PIANA INOX 304 PN16 DN25,0,0,0,0,0,N.,"6,96",0,0,0,"6,96",,30,"9,048",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,17/12/2013
,5671,0736003015,,FLANGIA PIANA INOX PN 16 DN15,0,0,0,0,0,N.,5,0,0,0,5,,30,"6,5",22,MALAVOLTA SPA,,,0,,0,,,S,,,,,,,,,,,18/11/2013
,5672,0736003100,,FLANGIA PIANA INOX PN16 DN100,0,0,0,0,0,N.,27,0,0,0,27,,30,"35,1",22,MALAVOLTA SPA,,,0,,0,,,S,,,,,,,,,,,18/11/2013
,930,785251,,FLANGIA PIANA PN10/16 DN 50,0,0,0,0,0,N.,"5,44",0,0,0,"5,44",,30,"7,072",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,918,785249,,FLANGIA PIANA PN10/16 DN32,0,0,0,0,0,N.,"4,08",0,0,0,"4,08",,30,"5,304",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,915,785252,,FLANGIA PIANA PN10/16 DN50,0,0,0,0,0,N.,"5,44",0,0,0,"5,44",,30,"7,072",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,5615,0736008015,,FLANGIA PIANA PN10/40 DN15,0,0,0,0,0,N.,"3,36",0,0,0,"3,36",,30,"4,368",22,MALAVOLTA SPA,,,0,,0,,,S,,,,,,,,,,,22/10/2013
,5613,0736008025,,FLANGIA PIANA PN10/40 DN25,0,0,0,0,0,N.,"2,912",0,0,0,"2,912",,30,"3,7856",22,MALAVOLTA SPA,,,0,,0,,,S,,,,,,,,,,,22/10/2013
,5614,0736008040,,FLANGIA PIANA PN10/40 DN40,0,0,0,0,0,N.,"5,523",0,0,0,"5,523",,30,"7,1799",22,MALAVOLTA SPA,,,0,,0,,,S,,,,,,,,,,,22/10/2013
,5297,785254,,FLANGIA PIANA PN16 DN100,0,0,0,0,0,N.,"9,6",0,0,0,"9,6",,30,"12,48",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,26/08/2013
,4827,6857428,,FLANGIA PIANA PN16 DN125,0,0,0,0,0,N.,"12,16",0,0,0,"12,16",,30,"15,808",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,16/04/2013
,4836,1650773,,FLANGIA PIANA PN16 DN200,0,0,0,0,0,N.,"20,4",0,0,0,"20,4",,30,"26,52",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,16/04/2013
,5639,4760874,,FLANGIA PIANA PN16 DN50,0,0,0,0,0,N.,"5,68",0,0,0,"5,68",,30,"7,384",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,07/11/2013
,2408,785317,,FLANGIA PIANA PN16 DN80,0,0,0,0,0,N.,"7,84",0,0,0,"7,84",,30,"10,192",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,15/11/2011
,356,785250,,FLANGIA PIANA UNI 2277/78 PN10/16 DN 40,0,0,0,0,0,N.,"4,28",0,0,0,"4,28",,30,"5,564",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,05/05/2011
,1292,4762600311,,FLANGIA PN10/16 100,0,0,0,0,0,N.,"13,04",0,0,0,"13,04",,30,"16,952",22,TECNOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,20/07/2011
,910,4762600306,,FLANGIA PN16 DN32,0,0,0,0,0,N.,"5,865",0,0,0,"5,865",,30,"7,6245",22,TECNOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,911,4762600307,,FLANGIA PN16 DN40,0,0,0,0,0,N.,"6,24",0,0,0,"6,24",,30,"8,112",22,TECNOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,17/06/2011
,2289,47626  00307,,FLANGIA PN16 DN40,0,0,0,0,0,N.,"6,24",0,0,0,"6,24",,30,"8,112",22,TECNOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,24/10/2011
,166,187299,,FLANGIA RACCORDO ZN 200,0,0,0,0,0,N.,"4,67",0,0,0,"4,67",,30,"6,071",22,COMET,,,0,,0,,,S,,,,,,,,,,,03/05/2011
,171,183093,,FLANGIA RACCORDO ZN 75,0,0,0,0,0,N.,"3,04",0,0,0,"3,04",,30,"3,952",22,COMET,,,0,,0,,,S,,,,,,,,,,,03/05/2011
,491,47626 01607,,FLANGIA UNI 2254 PN 10/16 DN40,0,0,0,0,0,N.,"18,23","50,01",0,0,"9,1125",,30,"11,84625",22,TECNOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,18/05/2011
,4500,47626 00319,,FLANGIA UNI 2278 PN 16 DN 300,0,0,0,0,0,N.,"66,94",0,0,0,"66,94",,30,"87,022",22,TECNOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,26/10/2012
,133,47626 00310,,FLANGIA UNI 2278 PN16 DN80,0,0,0,0,0,N.,"11,535",0,0,0,"11,535",,30,"14,9955",22,TECNOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,29/04/2011
,444,FL20,,FLANGIA ZINCATA DA 20 D. 460X215,0,0,0,0,0,N.,4,0,0,0,4,,30,"5,2",22,AERNOVA SRL,,,0,,0,,,S,,,,,,,,,,,16/05/2011
,3291,250458,,FLES.INOX C/ROS. M3/8X F3/8X30,0,0,0,0,0,N.,"2,584",0,0,0,"2,584",,30,"3,3592",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,29/03/2012
,4532,131228,,FLESS INOX 3/8X3/8X 30,0,0,0,0,0,N.,"2,58",0,0,0,"2,58",,30,"3,354",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,29/10/2012
,2802,131316,,FLESS INOX FF 3/8X3/8 CM 25,0,0,0,0,0,N.,"2,62",0,0,0,"2,62",,30,"3,406",22,CAMBIELLI,,,0,,0,,,S,,,,,,,,,,,14/02/2012
,2803,131335,,FLESS INOX FF 3/8X3/8 CM 30,0,0,0,0,0,N.,"2,86",0,0,0,"2,86",,30,"3,718",22,CAMBIELLI,,,0,,0,,,S,,,,,,,,,,,14/02/2012
,5458,131373,,FLESS INOX MF 1/2X1/2 40 182,0,0,0,0,0,N.,"4,24",0,0,0,"4,24",,30,"5,512",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,04/10/2013
,1377,131363,,FLESS INOX MF 1/2X3/8 CM 40,0,0,0,0,0,N.,"4,1",0,0,0,"4,1",,30,"5,33",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,27/07/2011
,552,0017751,,"FLESS. 25X33 L.40CM 1""MX1""F",0,0,0,0,0,N.,"6,98",0,0,0,"6,98",,30,"9,074",22,CICAI MARCHE SOC.COOP,,,0,,0,,,S,,,,,,,,,,,26/05/2011
,5412,505057,,FLESS. ANTIV.MF 1/2X100,0,0,0,0,0,N.,"7,92",0,0,0,"7,92",,30,"10,296",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,24/09/2013
,5385,505066,,"FLESS. ANTIVIBR. MF 1""X60",0,0,0,0,0,N.,"13,64",0,0,0,"13,64",,30,"17,732",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,10/09/2013
,5341,00023450,,"FLESS. ANTIVIBRANTE CM30 3/4""",0,0,0,0,0,N.,"4,87",0,0,0,"4,87",,30,"6,331",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,28/08/2013
,3720,61010554,,FLESS. DOCCIA CM 150 1/2X1/2F,0,0,0,0,0,N.,"14,268",0,0,0,"14,268",,30,"18,5484",22,COMAIT SRL,,,0,,0,,,S,,,,,,,,,,,30/05/2012
,878,131257,,"FLESS. GIGANTE 1/2""X1/2""",0,0,0,0,0,N.,"4,6",0,0,0,"4,6",,30,"5,98",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,16/06/2011
,1844,131360,,FLESS. INOX 1/2X3/8,0,0,0,0,0,N.,"3,2",0,0,0,"3,2",,30,"4,16",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,02/09/2011
,3165,250455,,FLESS. INOX C/ROS M1/2XF1/2X100,0,0,0,0,0,N.,"5,09",0,0,0,"5,09",,30,"6,617",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,12/03/2012
,3166,250462,,FLESS. INOX C/ROS M1/2XF1/2X50,0,0,0,0,0,N.,"2,89",0,0,0,"2,89",,30,"3,757",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,12/03/2012
,797,131427,,FLESS. INOX FF 1/2X3/8,0,0,0,0,0,N.,"2,92",0,0,0,"2,92",,30,"3,796",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,14/06/2011
,4740,131372,,FLESS. INOX MF 1/2 X 1/2 35,0,0,0,0,0,N.,"3,82",0,0,0,"3,82",,30,"4,966",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,19/03/2013
,960,505097,,"FLESS. INOX MF 1/2""X1/2"" 50",0,0,0,0,0,N.,"4,8",0,0,0,"4,8",,30,"6,24",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,20/06/2011
,405,131376,,FLESS. INOX MF 1/2X1/2 100,0,0,0,0,0,N.,"7,84",0,0,0,"7,84",,30,"10,192",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,09/05/2011
,401,131371,,FLESS. INOX MF 1/2X1/2 30,0,0,0,0,0,N.,"3,48",0,0,0,"3,48",,30,"4,524",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,09/05/2011
,5184,131375,,FLESS. INOX MF 1/2X1/2 80,0,0,0,0,0,N.,"6,68",0,0,0,"6,68",,30,"8,684",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,19/08/2013
,400,131361,,FLESS. INOX MF 1/2X3/8 30,0,0,0,0,0,N.,"3,4",0,0,0,"3,4",,30,"4,42",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,09/05/2011
,5185,131351,,FLESS. INOX MF 3/8X1/2 30,0,0,0,0,0,N.,"3,5",0,0,0,"3,5",,30,"4,55",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,19/08/2013
,2159,131341,,FLESS. INOX MF 3/8X3/8,0,0,0,0,0,N.,"3,32",0,0,0,"3,32",,30,"4,316",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,30/09/2011
,3259,300464,,FLESS. PER AUTOCLAVE 1 1/4 X 50,0,0,0,0,0,N.,"14,972",0,0,0,"14,972",,30,"19,4636",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,23/03/2012
,5163,800130,,FLESS. PER CENTR. GPL 2 DADI SX CM50,0,0,0,0,0,N.,"4,72",0,0,0,"4,72",,30,"6,136",22,CAMBIELLI EDILFRIULI SPA,,,0,,0,,,S,,,,,,,,,,,19/08/2013
,5227,00087347,,"FLESS. TERMOPAR. CM.30 1/2"" MF  MASCHIO LUNGO",0,0,0,0,0,N.,"2,36",0,0,0,"2,36",,30,"3,068",22,IMETER SPA,,,0,,0,,,S,,,,,,,,,,,22/08/2013
,3191,250452,,FLESS.INOX C/ROS M1/2XF1/2 30,0,0,0,0,0,N.,"2,584",0,0,0,"2,584",,30,"3,3592",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,13/03/2012
,3192,250457,,FLESS.INOX C/ROS M1/2XXF3/8 30,0,0,0,0,0,N.,"2,584",0,0,0,"2,584",,30,"3,3592",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,13/03/2012
,3190,250451,,FLESS.INOX C/ROS. M1/2XF1/2X25,0,0,0,0,0,N.,"2,28",0,0,0,"2,28",,30,"2,964",22,DOMOCLIMA SRL,,,0,,0,,,S,,,,,,,,,,,13/03/2012
,3820,FI02009,,FLESS.INOX M.LU 1/2 CM-30,0,0,0,0,0,N.,"2,11",0,0,0,"2,11",,30,"2,743",22,TERMOADRIATICA SRL,,,0,,0,,,S,,,,,,,,,,,15/06/2012
,2775,9082,,FLESSIBILE 1/2X3/8 CM.20,0,0,0,0,0,N.,"1,97",0,0,0,"1,97",,30,"2,561",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,03/02/2012
,2512,61010440,,FLESSIBILE 40CM MF 1/2X1/2,0,0,0,0,0,N.,"1,86",0,0,0,"1,86",,30,"2,418",22,COMAIT SRL,,,0,,0,,,S,,,,,,,,,,,05/12/2011
,3624,9520,,"FLESSIBILE ANTIVIBRANTE 1""MFX60",0,0,0,0,0,N.,"6,44",0,0,0,"6,44",,30,"8,372",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,21/05/2012
,2511,61010446,,FLESSIBILE CM100 MF 1/2X1/2,0,0,0,0,0,N.,"4,813",0,0,0,"4,813",,30,"6,2569",22,COMAIT SRL,,,0,,0,,,S,,,,,,,,,,,05/12/2011
,1771,9002,,"FLESSIBILE FF 3/8""",0,0,0,0,0,N.,"1,45",0,0,0,"1,45",,30,"1,885",22,LA NUOVA SITES,,,0,,0,,,S,,,,,,,,,,,24/08/2011
